"CALLSIGN"	"FREQUENCY"	"SERVICE"	"CLASS"	"STATUS"	"CITY"	"STATE"	"COUNTRY"	"FILENUM"	"FACID"	"LAT"	"LON"	"LICENSEE"	"LATDD"	"LONDD"	"deleted"
"WVGN"	"107.3 MHz"	"FM"	"A"	"LIC"	"CHARLOTTE AMALIE"	"VI"	"US"	"BLH    -20060914ABU"	14999	"18-21-24N"	"64-57-59W"	"LKK GROUP CORPORATION"	18.3567	64.9664	0
"WVGR"	"104.1 MHz"	"FM"	"B"	"LIC"	"GRAND RAPIDS"	"MI"	"US"	"BMLED  -20080306ABQ"	66309	"42-39-17N"	"85-31-38W"	"REGENTS OF THE UNIVERSITY OF MICHIGAN"	42.6547	85.5272	0
"WVGS"	"91.9  MHz"	"FM"	"A"	"LIC"	"STATESBORO"	"GA"	"US"	"BLED   -19851024KD"	23958	"32-25-32N"	"81-46-58W"	"GEORGIA SOUTHERN UNIVERSITY"	32.4256	81.7828	0
"WVHC"	"91.5  MHz"	"FM"	"A"	"LIC"	"HERKIMER"	"NY"	"US"	"BLED   -19930831KB"	27032	"43-1-58N"	"75-0-31W"	"HERKIMER COUNTY COMMUNITY COLLEGE"	43.0328	75.0086	0
"WVHL"	"92.9  MHz"	"FM"	"A"	"LIC"	"FARMVILLE"	"VA"	"US"	"BLH    -19970904KA"	76337	"37-17-6N"	"78-29-39W"	"THE FARMVILLE HERALD, INC."	37.285	78.4942	0
"WVHM"	"90.5  MHz"	"FM"	"C3"	"LIC"	"BENTON"	"KY"	"US"	"BLED   -19930521KD"	26646	"36-48-31N"	"88-13-26W"	"HEARTLAND MINISTRIES, INC."	36.8086	88.2239	0
"WVHO-LP"	"94.5  MHz"	"FL"	"L1"	"LIC"	"NANTICOKE"	"PA"	"US"	"BLL    -20070319AAO"	133888	"41-12-17N"	"76-0-0W"	"ST. JOHN'S EV. LUTHERAN CHURCH"	41.2047	76	0
"WVHT"	"100.5 MHz"	"FM"	"B"	"LIC"	"NORFOLK"	"VA"	"US"	"BLH    -19820505AM"	71287	"36-49-44N"	"76-12-26W"	"MHR LICENSE LLC"	36.8289	76.2072	0
"WVHT"	"100.5 MHz"	"FS"	"B"	"LIC"	"NORFOLK"	"VA"	"US"	"BLH    -19930304KB"	71287	"36-49-44N"	"76-12-26W"	"MHR LICENSE LLC"	36.8289	76.2072	0
"WVIA-FM"	"89.9  MHz"	"FM"	"B"	"LIC"	"SCRANTON"	"PA"	"US"	"BLED   -20081107AEO"	49436	"41-10-55N"	"75-52-17W"	"NORTHEASTERN PENNSYLVANIA EDUCATIONAL TELEVISION ASSOCIATION"	41.1819	75.8714	0
"WVIB"	"100.1 MHz"	"FM"	"A"	"LIC"	"HOLTON"	"MI"	"US"	"BLH    -20041118ACA"	73994	"43-18-50N"	"86-9-17W"	"RADIO LICENSE HOLDING CBC, LLC"	43.3139	86.1547	0
"WVIC"	"94.1  MHz"	"FM"	"B"	"LIC"	"JACKSON"	"MI"	"US"	"BLH    -19830711AJ"	55658	"42-23-32N"	"84-40-0W"	"MIDWEST COMMUNICATIONS, INC."	42.3922	84.6667	0
"WVID"	"90.3  MHz"	"FM"	"B"	"LIC"	"ANASCO"	"PR"	"US"	"BLED   -19910311KC"	10053	"18-19-0N"	"67-10-59W"	"CENTRO COLEGIAL CRISTIANO, INC."	18.3167	67.1831	0
"WVIJ"	"91.7  MHz"	"FM"	"A"	"LIC"	"PORT CHARLOTTE"	"FL"	"US"	"BLED   -20070625ADU"	53029	"26-58-49N"	"82-4-3W"	"PORT CHARLOTTE EDUCATIONAL BROADCASTING FOUNDATION"	26.9803	82.0675	0
"WVIK"	"90.3  MHz"	"FM"	"C1"	"LIC"	"ROCK ISLAND"	"IL"	"US"	"BLED   -19911010KA"	3242	"41-32-49N"	"90-28-35W"	"AUGUSTANA COLLEGE"	41.5469	90.4764	0
"WVIL"	"101.3 MHz"	"FM"	"A"	"LIC"	"VIRGINIA"	"IL"	"US"	"BLH    -19980204KB"	40222	"40-0-52N"	"90-19-55W"	"LB SPORTS PRODUCTIONS LLC"	40.0144	90.3319	0
"WVIM-FM"	"95.3  MHz"	"FM"	"A"	"LIC"	"COLDWATER"	"MS"	"US"	"BMLH   -20070910ACT"	16790	"34-48-22N"	"89-59-47W"	"MEMPHIS FIRST VENTURES, L.P."	34.8061	89.9964	0
"WVIN-FM"	"98.3  MHz"	"FM"	"A"	"LIC"	"BATH"	"NY"	"US"	"BLH    -20000802AAD"	52121	"42-19-6N"	"77-21-27W"	"PEMBROOK PINES MASS MEDIA, NA CORP."	42.3183	77.3575	0
"WVIP"	"93.5  MHz"	"FM"	"A"	"LIC"	"NEW ROCHELLE"	"NY"	"US"	"BLH    -20100706IHW"	28023	"40-52-48N"	"73-52-40W"	"HUDSON-WESTCHESTER RADIO, INC."	40.88	73.8778	0
"WVIQ"	"99.5  MHz"	"FM"	"B"	"LIC"	"CHRISTIANSTED"	"VI"	"US"	"BLH    -19940601KC"	74457	"17-44-7N"	"64-40-46W"	"JKC COMMUNICATIONS OF THE VIRGIN ISLANDS, INC."	17.7353	64.6794	0
"WVIS"	"106.1 MHz"	"FM"	"B"	"LIC"	"VIEQUES"	"PR"	"US"	"BLH    -20080611AAE"	69631	"18-19-19N"	"65-17-59W"	"V.I. STEREO COMMUNICATIONS CORPORATION (PR)"	18.3219	65.2997	0
"WVIV-FM"	"103.1 MHz"	"FM"	"A"	"LIC"	"HIGHLAND PARK"	"IL"	"US"	"BLH    -19990730KB"	74177	"42-8-14N"	"87-58-57W"	"UNIVISION RADIO LICENSE CORPORATION"	42.1372	87.9825	0
"WVIX"	"93.5  MHz"	"FM"	"A"	"LIC"	"JOLIET"	"IL"	"US"	"BLH    -20031015ADZ"	48449	"41-36-39N"	"88-0-33W"	"UNIVISION RADIO LICENSE CORPORATION"	41.6108	88.0092	0
"WVJC"	"89.1  MHz"	"FM"	"B"	"LIC"	"MOUNT CARMEL"	"IL"	"US"	"BMLED  -20040609ABE"	28305	"38-26-29N"	"87-45-26W"	"ILLINOIS EASTERN COMMUNITY COLLEGES"	38.4414	87.7572	0
"WVJO"	"92.7  MHz"	"FM"	"A"	"LIC"	"MULLENS"	"WV"	"US"	"BLH    -20100625AWO"	60598	"37-31-7N"	"81-22-43W"	"WEST VIRGINIA-VIRGINIA MEDIA, LLC"	37.5186	81.3786	0
"WVJP-FM"	"103.3 MHz"	"FM"	"B"	"LIC"	"CAGUAS"	"PR"	"US"	"BLH    -19890331KI"	6441	"18-16-41N"	"65-51-9W"	"BORINQUEN BROADCASTING CO., INC."	18.2781	65.8525	0
"WVJW-LP"	"94.1  MHz"	"FL"	"L1"	"LIC"	"BENWOOD"	"WV"	"US"	"BLL    -20081017ABB"	133551	"39-59-39N"	"80-42-40W"	"KOL AMI HAVURAH"	39.9942	80.7111	0
"WVJZ"	"105.3 MHz"	"FM"	"B"	"LIC"	"CHARLOTTE AMALIE"	"VI"	"US"	"BMLH   -20000320AAV"	62113	"18-21-33N"	"64-58-18W"	"GARK, LLC"	18.3592	64.9717	0
"WVKC"	"90.7  MHz"	"FM"	"A"	"LIC"	"GALESBURG"	"IL"	"US"	"BLED   -19910305KB"	35258	"40-56-46N"	"90-22-11W"	"KNOX COLLEGE"	40.9461	90.3697	0
"WVKF"	"95.7  MHz"	"FM"	"B1"	"LIC"	"SHADYSIDE"	"OH"	"US"	"BLH    -20031203AAG"	50150	"40-3-41N"	"80-45-9W"	"CAPSTAR TX LLC"	40.0614	80.7525	0
"WVKL"	"95.7  MHz"	"FM"	"B"	"LIC"	"NORFOLK"	"VA"	"US"	"BMLH   -19920706KA"	4672	"36-48-56N"	"76-28-0W"	"ENTERCOM NORFOLK LICENSE, LLC"	36.8156	76.4667	0
"WVKM"	"106.7 MHz"	"FM"	"C3"	"LIC"	"MATEWAN"	"WV"	"US"	"BLH    -19940613KL"	67039	"37-36-49N"	"82-11-22W"	"HATFIELD MCCOY COMMUNICATIONS, INC."	37.6136	82.1894	0
"WVKO-FM"	"103.1 MHz"	"FM"	"A"	"LIC"	"JOHNSTOWN"	"OH"	"US"	"BLH    -20070606AAJ"	58633	"40-13-44N"	"82-39-35.8W"	"BERNARD OHIO LLC"	40.2289	82.6599	0
"WVKR-FM"	"91.3  MHz"	"FM"	"B1"	"LIC"	"POUGHKEEPSIE"	"NY"	"US"	"BLED   -19940816KB"	69833	"41-38-25N"	"74-1-16W"	"VASSAR COLLEGE"	41.6403	74.0211	0
"WVKS"	"92.5  MHz"	"FM"	"B"	"LIC"	"TOLEDO"	"OH"	"US"	"BMLH   -19961008KA"	48964	"41-31-55N"	"83-35-37W"	"CITICASTERS LICENSES, INC."	41.5319	83.5936	0
"WVKV"	"95.3  MHz"	"FM"	"C2"	"LIC"	"NASHVILLE"	"GA"	"US"	"BMLED  -20070202ADB"	67098	"31-10-18N"	"83-21-57W"	"EDUCATIONAL MEDIA FOUNDATION"	31.1717	83.3658	0
"WVKX"	"103.7 MHz"	"FM"	"A"	"LIC"	"IRWINTON"	"GA"	"US"	"BLH    -19990315KC"	72466	"32-52-48N"	"83-11-7W"	"WILKINSON BROADCASTING, INC."	32.88	83.1853	0
"WVLC"	"99.9  MHz"	"FM"	"C3"	"LIC"	"MANNSVILLE"	"KY"	"US"	"BLH    -19950127KD"	51805	"37-10-4N"	"85-11-26W"	"SHORELINE COMMUNICATIONS, INC."	37.1678	85.1906	0
"WVLE"	"99.3  MHz"	"FM"	"A"	"LIC"	"SCOTTSVILLE"	"KY"	"US"	"BLH    -19960603KC"	60148	"36-44-25N"	"86-10-31W"	"SKYTOWER COMMUNICATIONS GROUP, LLC"	36.7403	86.1753	0
"WVLF"	"96.1  MHz"	"FM"	"C3"	"LIC"	"NORWOOD"	"NY"	"US"	"BLH    -20010301ABF"	60470	"44-54-11N"	"74-53-2W"	"STEPHENS MEDIA GROUP MASSENA,"	44.9031	74.8839	0
"WVLI"	"95.1  MHz"	"FM"	"A"	"LIC"	"KANKAKEE"	"IL"	"US"	"BLH    -19990311KA"	42656	"41-4-39N"	"87-45-22W"	"MILNER BROADCASTING ENTERPRISES, LLC"	41.0775	87.7561	0
"WVLK-FM"	"101.5 MHz"	"FM"	"C3"	"LIC"	"RICHMOND"	"KY"	"US"	"BLH    -19970224KA"	71249	"37-52-45N"	"84-19-33W"	"CUMULUS LICENSING LLC"	37.8792	84.3258	0
"WVLP-LP"	"98.3  MHz"	"FL"	"L1"	"LIC"	"VALPARAISO"	"IN"	"US"	"BLL    -20021016AAI"	123821	"41-28-5N"	"87-3-14W"	"NEIGHBORS, CORP."	41.4681	87.0539	0
"WVLS"	"89.7  MHz"	"FM"	"B1"	"LIC"	"MONTEREY"	"VA"	"US"	"BLED   -19970509KA"	52866	"38-20-39N"	"79-35-47W"	"POCAHONTAS COMMUNICATIONS COOPERATIVE CORP."	38.3442	79.5964	0
"WVLT"	"92.1  MHz"	"FM"	"A"	"LIC"	"VINELAND"	"NJ"	"US"	"BLH    -20021028AAY"	11974	"39-29-53N"	"75-4-31W"	"CLEAR COMMUNICATIONS, INC."	39.4981	75.0753	0
"WVLY-FM"	"100.9 MHz"	"FM"	"A"	"LIC"	"MILTON"	"PA"	"US"	"BLH    -20020429AAB"	73272	"40-57-12N"	"76-45-5W"	"SUNBURY BROADCASTING CORPORATION"	40.9533	76.7514	0
"WVMB-LP"	"107.9 MHz"	"FL"	"L1"	"LIC"	"MADISON"	"AL"	"US"	"BLL    -20040517ACO"	133368	"34-49-30N"	"86-54-24W"	"MADISON BAPTIST CHURCH, INC."	34.825	86.9067	0
"WVMC-FM"	"90.7  MHz"	"FM"	"A"	"LIC"	"MANSFIELD"	"OH"	"US"	"BLED   -20021021AAJ"	39815	"40-43-21N"	"82-31-52W"	"MANSFIELD CHRISTIAN SCHOOL"	40.7225	82.5311	0
"WVMD"	"99.5  MHz"	"FM"	"A"	"LIC"	"MIDLAND"	"MD"	"US"	"BLH    -20080328AEG"	166026	"39-40-29.5N"	"78-57-43.3W"	"WEST VIRGINIA RADIO CORPORATION OF THE ALLEGHENIES"	39.6749	78.962	0
"WVMD-FM1"	"99.5  MHz"	"FB"	"D"	"LIC"	"CUMBERLAND"	"MD"	"US"	"BLFTB  -20090922ACQ"	177584	"39-37-56.2N"	"78-45-53.2W"	"WEST VIRGINIA RADIO CORPORATION OF THE ALLEGHENIES"	39.6323	78.7648	0
"WVME"	"91.9  MHz"	"FM"	"A"	"LIC"	"MEADVILLE"	"PA"	"US"	"BLED   -20020808AAO"	88021	"41-37-50N"	"80-10-38W"	"THE MOODY BIBLE INSTITUTE OF CHICAGO"	41.6306	80.1772	0
"WVMG"	"100.7 MHz"	"FM"	"A"	"LIC"	"NORMAL"	"IL"	"US"	"BLH    -20050825AEQ"	164105	"40-27-8N"	"88-57-48W"	"CONNOISSEUR MEDIA, LLC"	40.4522	88.9633	0
"WVMJ"	"104.5 MHz"	"FM"	"A"	"LIC"	"CONWAY"	"NH"	"US"	"BLH    -20100301ABY"	49204	"43-56-48N"	"71-8-24W"	"MT. WASHINGTON RADIO & GRAMOPHONE, L.L.C."	43.9467	71.14	0
"WVML"	"90.5  MHz"	"FM"	"A"	"LIC"	"MILLERSBURG"	"OH"	"US"	"BLED   -20040924ADJ"	85908	"40-36-8N"	"81-44-32W"	"THE MOODY BIBLE INSTITUTE OF CHICAGO"	40.6022	81.7422	0
"WVMM"	"90.7  MHz"	"FM"	"A"	"LIC"	"GRANTHAM"	"PA"	"US"	"BLED   -19890531KC"	41312	"40-9-34N"	"76-59-0W"	"MESSIAH COLLEGE"	40.1594	76.9833	0
"WVMN"	"90.1  MHz"	"FM"	"A"	"LIC"	"NEW CASTLE"	"PA"	"US"	"BLED   -19951130KA"	43698	"41-0-47N"	"80-17-36W"	"THE MOODY BIBLE INSTITUTE OF CHICAGO"	41.0131	80.2933	0
"WVMP"	"101.5 MHz"	"FM"	"A"	"LIC"	"VINTON"	"VA"	"US"	"BLH    -20000131AAC"	9047	"37-21-57N"	"79-52-1W"	"CENTENNIAL LICENSING, LLC"	37.3658	79.8669	0
"WVMS"	"89.5  MHz"	"FM"	"A"	"LIC"	"SANDUSKY"	"OH"	"US"	"BLED   -19931216KG"	43701	"41-26-29N"	"82-48-20W"	"THE MOODY BIBLE INSTITUTE OF CHICAGO"	41.4414	82.8056	0
"WVMW-FM"	"91.7  MHz"	"FM"	"A"	"LIC"	"SCRANTON"	"PA"	"US"	"BLED   -20050524AFU"	40634	"41-25-57N"	"75-38-6W"	"MARYWOOD COLLEGE"	41.4325	75.635	0
"WVMX"	"107.9 MHz"	"FM"	"A"	"LIC"	"WESTERVILLE"	"OH"	"US"	"BLH    -20090511ASY"	54556	"40-14-41.5N"	"82-55-49.1W"	"FRANKLIN COMMUNICATIONS, INC."	40.2449	82.9303	0
"WVNA-FM"	"105.5 MHz"	"FM"	"A"	"LIC"	"MUSCLE SHOALS"	"AL"	"US"	"BLH    -20040304ACS"	60610	"34-40-27N"	"87-42-48W"	"URBAN RADIO LICENSES, LLC"	34.6742	87.7133	0
"WVNA-FM"	"105.5 MHz"	"FS"	"A"	"LIC"	"MUSCLE SHOALS"	"AL"	"US"	"BLH    -19950119KA"	60610	"34-45-29N"	"87-40-8W"	"URBAN RADIO LICENSES, LLC"	34.7581	87.6689	0
"WVNH"	"91.1  MHz"	"FM"	"A"	"LIC"	"CONCORD"	"NH"	"US"	"BLED   -19990318KA"	8698	"43-23-54N"	"71-25-24W"	"NEW HAMPSHIRE GOSPEL RADIO, INC."	43.3983	71.4233	0
"WVNI"	"95.1  MHz"	"FM"	"A"	"LIC"	"NASHVILLE"	"IN"	"US"	"BLH    -19970904KB"	7322	"39-13-52N"	"86-22-40W"	"BROWN COUNTY BROADCASTERS, INC."	39.2311	86.3778	0
"WVNL"	"91.7  MHz"	"FM"	"A"	"LIC"	"VANDALIA"	"IL"	"US"	"BLED   -20021028AAI"	92248	"38-56-42N"	"89-6-10W"	"ILLINOIS BIBLE INSTITUTE, INC."	38.945	89.1028	0
"WVNN-FM"	"92.5  MHz"	"FM"	"A"	"LIC"	"TRINITY"	"AL"	"US"	"BLH    -19921019KD"	25385	"34-42-36N"	"87-4-54W"	"CUMULUS LICENSING LLC"	34.71	87.0817	0
"WVNO-FM"	"106.1 MHz"	"FM"	"B"	"LIC"	"MANSFIELD"	"OH"	"US"	"BLH    -19911030KB"	31855	"40-45-50N"	"82-37-4W"	"JOHNNY APPLESEED BROADCASTING CO."	40.7639	82.6178	0
"WVNP"	"89.9  MHz"	"FM"	"B"	"LIC"	"WHEELING"	"WV"	"US"	"BLED   -19811102AL"	71658	"40-12-58N"	"80-33-31W"	"WEST VIRGINIA EDUCATIONAL BROADCASTING AUTHORITY"	40.2161	80.5586	0
"WVNP"	"89.9  MHz"	"FS"	"B"	"LIC"	"WHEELING"	"WV"	"US"	"BXLED  -20070124ABM"	71658	"40-12-58N"	"80-33-31W"	"WEST VIRGINIA EDUCATIONAL BROADCASTING AUTHORITY"	40.2161	80.5586	0
"WVNP-FM1"	"89.9  MHz"	"FB"	"D"	"LIC"	"WHEELING"	"WV"	"US"	"BLFTB  -20070611ABO"	161955	"40-3-41N"	"80-45-8W"	"WEST VIRGINIA EDUCATIONAL BROADCASTING AUTHORITY"	40.0614	80.7522	0
"WVNU"	"97.5  MHz"	"FM"	"A"	"LIC"	"GREENFIELD"	"OH"	"US"	"BLH    -19980729KE"	61331	"39-24-28N"	"83-21-15W"	"SOUTHERN OHIO BROADCASTING, INC."	39.4078	83.3542	0
"WVNV"	"96.5  MHz"	"FM"	"C3"	"LIC"	"MALONE"	"NY"	"US"	"BLH    -20060908ACL"	36121	"44-46-56N"	"74-13-9W"	"CARTIER COMMUNICATIONS INC."	44.7822	74.2192	0
"WVNW"	"96.7  MHz"	"FM"	"A"	"LIC"	"BURNHAM"	"PA"	"US"	"BLH    -19940801KB"	74172	"40-35-10N"	"77-41-40W"	"WVNW, INC."	40.5861	77.6944	0
"WVOA-FM"	"103.9 MHz"	"FM"	"A"	"LIC"	"MEXICO"	"NY"	"US"	"BLH    -19970121KD"	67058	"43-28-36N"	"76-16-44W"	"RENARD COMMUNICATIONS CORP."	43.4767	76.2789	0
"WVOB"	"91.3  MHz"	"FM"	"A"	"LIC"	"DOTHAN"	"AL"	"US"	"BLED   -19881220KC"	4951	"31-10-57N"	"85-24-21W"	"BETHANY BIBLE COLLEGE & B.T.S. INC."	31.1825	85.4058	0
"WVOD"	"99.1  MHz"	"FM"	"C2"	"LIC"	"MANTEO"	"NC"	"US"	"BLH    -19900110KA"	50525	"35-50-44N"	"75-38-50W"	"CAPSAN MEDIA LLC"	35.8456	75.6472	0
"WVOF"	"88.5  MHz"	"FM"	"A"	"LIC"	"FAIRFIELD"	"CT"	"US"	"BMLED  -19900313KC"	20456	"41-9-32N"	"73-15-35W"	"FAIRFIELD UNIVERSITY"	41.1589	73.2597	0
"WVOH-FM"	"93.5  MHz"	"FM"	"C3"	"LIC"	"HAZLEHURST"	"GA"	"US"	"BLH    -20010502AAV"	30658	"31-51-15N"	"82-34-0W"	"BROADCAST SOUTH, LLC"	31.8542	82.5667	0
"WVOK-FM"	"97.9  MHz"	"FM"	"A"	"LIC"	"OXFORD"	"AL"	"US"	"BLH    -20010406AAJ"	73609	"33-37-20N"	"85-52-19W"	"WOODARD BROADCASTING CO., INC."	33.6222	85.8719	0
"WVOM"	"103.9 MHz"	"FM"	"C"	"LIC"	"HOWLAND"	"ME"	"US"	"BMLH   -20060508AAJ"	4092	"45-7-46N"	"68-21-28W"	"BLUEBERRY BROADCASTING, LLC"	45.1294	68.3578	0
"WVOM"	"103.9 MHz"	"FS"	"C"	"LIC"	"HOWLAND"	"ME"	"US"	"BXLH   -20051202AJK"	4092	"44-39-31N"	"68-36-17W"	"BLUEBERRY BROADCASTING, LLC"	44.6586	68.6047	0
"WVOO-LP"	"107.1 MHz"	"FL"	"L1"	"LIC"	"COLUMBIA"	"TN"	"US"	"BLL    -20030702ABK"	134052	"35-35-20N"	"87-2-40W"	"LIGHTHOUSE BAPTIST CHURCH"	35.5889	87.0444	0
"WVOR"	"102.3 MHz"	"FM"	"A"	"LIC"	"CANANDAIGUA"	"NY"	"US"	"BLH    -19910726KC"	8505	"42-51-47N"	"77-19-22W"	"CITICASTERS LICENSES, INC."	42.8631	77.3228	0
"WVOS-FM"	"95.9  MHz"	"FM"	"A"	"LIC"	"LIBERTY"	"NY"	"US"	"BLH    -19921030KF"	43970	"41-45-9N"	"74-43-1W"	"WATERMARK COMMUNICATIONS LLC"	41.7525	74.7169	0
"WVOW-FM"	"101.9 MHz"	"FM"	"B"	"LIC"	"LOGAN"	"WV"	"US"	"BLH    -20061019ADY"	38267	"37-51-24N"	"81-58-18W"	"LOGAN BROADCASTING CORP."	37.8567	81.9717	0
"WVOY-LP"	"98.9  MHz"	"FL"	"L1"	"LIC"	"JEFFERSON"	"SC"	"US"	"BLL    -20070329AAD"	131885	"34-40-59N"	"80-22-57W"	"THE CHURCH OF GOD, INC. EMMANUEL"	34.6831	80.3825	0
"WVOZ-FM"	"107.7 MHz"	"FM"	"B"	"LIC"	"CAROLINA"	"PR"	"US"	"BLH    -19990205KA"	28921	"18-18-36N"	"65-47-41W"	"INTERNATIONAL BROADCASTING CORPORATION"	18.31	65.7947	0
"WVOZ-FM1"	"107.7 MHz"	"FB"	"D"	"LIC"	"JUANA DIAZ"	"PR"	"US"	"BLFTB  -20041223ABJ"	136148	"18-4-51N"	"66-27-22W"	"INTERNATIONAL BROADCASTING CORPORATION"	18.0808	66.4561	0
"WVPA"	"88.5  MHz"	"FM"	"C3"	"LIC"	"ST. JOHNSBURY"	"VT"	"US"	"BMLED  -20090708AFM"	85029	"44-34-15N"	"71-53-38W"	"VERMONT PUBLIC RADIO"	44.5708	71.8939	0
"WVPB"	"91.7  MHz"	"FM"	"B"	"LIC"	"BECKLEY"	"WV"	"US"	"BLED   -19840615CB"	71689	"37-53-46N"	"80-59-21W"	"WEST VIRGINIA EDUCATIONAL BROADCASTING AUTHORITY"	37.8961	80.9892	0
"WVPB"	"91.7  MHz"	"FS"	"B"	"LIC"	"BECKLEY"	"WV"	"US"	"BXLED  -20070124AFE"	71689	"37-53-46N"	"80-59-21W"	"WEST VIRGINIA EDUCATIONAL BROADCASTING AUTHORITY"	37.8961	80.9892	0
"WVPE"	"88.1  MHz"	"FM"	"B"	"LIC"	"ELKHART"	"IN"	"US"	"BLED   -20081222ABZ"	19365	"41-36-49N"	"86-11-20W"	"ELKHART COMMUNITY SCHOOLS"	41.6136	86.1889	0
"WVPG"	"90.3  MHz"	"FM"	"B1"	"LIC"	"PARKERSBURG"	"WV"	"US"	"BMLED  -20091210AAS"	70642	"39-12-44N"	"81-35-30W"	"WEST VIRGINIA EDUCATIONAL BROADCASTING AUTHORITY"	39.2122	81.5917	0
"WVPH"	"90.3  MHz"	"FM"	"A"	"LIC"	"PISCATAWAY"	"NJ"	"US"	"BLED   -20071009ABT"	52686	"40-31-21N"	"74-25-52.5W"	"PISCATAWAY BOARD OF EDUCATION"	40.5225	74.4313	0
"WVPM"	"90.9  MHz"	"FM"	"B"	"LIC"	"MORGANTOWN"	"WV"	"US"	"BMLED  -20030417ABX"	70645	"39-41-45N"	"79-45-45W"	"WEST VIRGINIA EDUCATIONAL BROADCASTING AUTHORITY"	39.6958	79.7625	0
"WVPM"	"90.9  MHz"	"FS"	"B"	"LIC"	"MORGANTOWN"	"WV"	"US"	"BXLED  -20070124AFF"	70645	"39-41-45N"	"79-45-45W"	"WEST VIRGINIA EDUCATIONAL BROADCASTING AUTHORITY"	39.6958	79.7625	0
"WVPN"	"88.5  MHz"	"FM"	"B"	"LIC"	"CHARLESTON"	"WV"	"US"	"BLED   -20060622AAJ"	70604	"38-22-34.3N"	"81-39-24W"	"WEST VIRGINIA EDUCATIONAL BROADCASTING AUTHORITY"	38.3762	81.6567	0
"WVPP-LP"	"97.9  MHz"	"FL"	"L1"	"LIC"	"BECKLEY"	"WV"	"US"	"BLL    -20040503AAU"	134453	"37-47-35N"	"81-12-17W"	"CALVARY ASSEMBLY OF GOD"	37.7931	81.2047	0
"WVPR"	"89.5  MHz"	"FM"	"B"	"LIC"	"WINDSOR"	"VT"	"US"	"BLED   -20070821AAB"	69951	"43-26-15N"	"72-27-8W"	"VERMONT PUBLIC RADIO"	43.4375	72.4522	0
"WVPS"	"107.9 MHz"	"FM"	"C"	"LIC"	"BURLINGTON"	"VT"	"US"	"BLED   -20061018ABW"	69952	"44-31-32N"	"72-48-58W"	"VERMONT PUBLIC RADIO"	44.5256	72.8161	0
"WVPW"	"88.9  MHz"	"FM"	"B"	"LIC"	"BUCKHANNON"	"WV"	"US"	"BLED   -20031212ABB"	71687	"39-2-4N"	"80-33-47W"	"WEST VIRGINIA EDUCATIONAL BROADCASTING AUTHORITY"	39.0344	80.5631	0
"WVPW"	"88.9  MHz"	"FS"	"B"	"LIC"	"BUCKHANNON"	"WV"	"US"	"BXLED  -20070124AGV"	71687	"39-2-4N"	"80-33-47W"	"WEST VIRGINIA EDUCATIONAL BROADCASTING AUTHORITY"	39.0344	80.5631	0
"WVQM"	"101.3 MHz"	"FM"	"B"	"LIC"	"AUGUSTA"	"ME"	"US"	"BLH    -20091019ACF"	68660	"44-18-36N"	"69-49-51W"	"BLUEBERRY BROADCASTING, LLC"	44.31	69.8308	0
"WVRB"	"95.3  MHz"	"FM"	"A"	"LIC"	"WILMORE"	"KY"	"US"	"BLH    -20010501ACB"	69991	"37-57-37N"	"84-32-42W"	"VERNON R. BALDWIN, INC."	37.9603	84.545	0
"WVRC-FM"	"104.7 MHz"	"FM"	"A"	"LIC"	"SPENCER"	"WV"	"US"	"BLH    -19941024KA"	62295	"38-47-40N"	"81-17-36W"	"STAR COMMUNICATIONS, INC."	38.7944	81.2933	0
"WVRD"	"90.5  MHz"	"FM"	"A"	"LIC"	"ZEBULON"	"NC"	"US"	"BLED   -20080919AAH"	41094	"35-49-19N"	"78-18-36W"	"LIBERTY UNIVERSITY, INC."	35.8219	78.31	0
"WVRE"	"101.1 MHz"	"FM"	"A"	"LIC"	"DICKEYVILLE"	"WI"	"US"	"BLH    -20030121ACS"	77086	"42-31-44N"	"90-36-58W"	"RADIO DUBUQUE, INC."	42.5289	90.6161	0
"WVRG-LP"	"93.9  MHz"	"FL"	"L1"	"LIC"	"CRAWFORDSVILLE"	"IN"	"US"	"BLL    -20020612AEV"	124827	"40-3-8N"	"86-53-45W"	"CALVARY CHAPEL OF CRAWFORDSVILLE, INC."	40.0522	86.8958	0
"WVRH"	"94.3  MHz"	"FM"	"A"	"LIC"	"NORLINA"	"NC"	"US"	"BLED   -20010913AAW"	1208	"36-29-38N"	"78-11-23W"	"LIBERTY UNIVERSITY, INC."	36.4939	78.1897	0
"WVRK"	"102.9 MHz"	"FM"	"C"	"LIC"	"COLUMBUS"	"GA"	"US"	"BMLH   -20031121AEG"	39457	"32-19-25N"	"84-46-46W"	"CC LICENSES, LLC"	32.3236	84.7794	0
"WVRL"	"88.3  MHz"	"FM"	"C2"	"LIC"	"ELIZABETH CITY"	"NC"	"US"	"BLED   -20030206ACQ"	86560	"36-18-40N"	"76-17-34W"	"LIBERTY UNIVERSITY, INC."	36.3111	76.2928	0
"WVRN"	"88.9  MHz"	"FM"	"C2"	"LIC"	"WITTENBERG"	"WI"	"US"	"BLED   -20080102ABT"	91400	"44-57-54N"	"89-0-18W"	"VCY AMERICA, INC."	44.965	89.005	0
"WVRP"	"91.1  MHz"	"FM"	"A"	"LIC"	"ROANOKE RAPIDS"	"NC"	"US"	"BLED   -20000508AAF"	85603	"36-28-8N"	"77-39-2W"	"LIBERTY UNIVERSITY, INC."	36.4689	77.6506	0
